27-02-2017;07:02:35;1.0568
27-02-2017;07:04:35;1.0567
27-02-2017;07:06:35;1.0570
27-02-2017;07:08:35;1.0567
27-02-2017;07:10:35;1.0570
27-02-2017;07:12:35;1.0568
27-02-2017;07:14:36;1.0568
27-02-2017;07:16:35;1.0570
27-02-2017;07:18:35;1.0568
27-02-2017;07:20:35;1.0568
27-02-2017;07:22:35;1.0570
27-02-2017;07:24:35;1.0564
27-02-2017;07:26:35;1.0570
27-02-2017;07:28:35;1.0564
27-02-2017;07:30:35;1.0567
27-02-2017;07:32:35;1.0570
27-02-2017;07:34:35;1.0568
27-02-2017;07:36:35;1.0567
27-02-2017;07:38:35;1.0570
27-02-2017;07:40:35;1.0567
27-02-2017;07:42:35;1.0564
27-02-2017;07:44:35;1.0564
27-02-2017;07:46:35;1.0568
27-02-2017;07:48:35;1.0564
27-02-2017;07:50:35;1.0564
27-02-2017;07:52:35;1.0568
27-02-2017;07:54:35;1.0568
27-02-2017;07:56:35;1.0568
27-02-2017;07:58:35;1.0564
27-02-2017;08:00:35;1.0564
27-02-2017;08:02:35;1.0568
27-02-2017;08:04:35;1.0570
27-02-2017;08:06:35;1.0567
27-02-2017;08:08:35;1.0568
27-02-2017;08:10:35;1.0564
27-02-2017;08:12:35;1.0567
27-02-2017;08:14:35;1.0570
27-02-2017;08:16:35;1.0567
27-02-2017;08:18:35;1.0568
27-02-2017;08:20:35;1.0570
27-02-2017;08:22:35;1.0564
27-02-2017;08:24:35;1.0570
27-02-2017;08:26:35;1.0567
27-02-2017;08:28:35;1.0568
27-02-2017;08:30:35;1.0564
27-02-2017;08:32:35;1.0577
27-02-2017;08:34:35;1.0564
27-02-2017;08:36:35;1.0568
27-02-2017;08:38:35;1.0564
27-02-2017;08:40:35;1.0577
27-02-2017;08:42:35;1.0564
27-02-2017;08:44:35;1.0568
27-02-2017;08:46:35;1.0568
27-02-2017;08:48:35;1.0575
27-02-2017;08:50:35;1.0567
27-02-2017;08:52:35;1.0577
27-02-2017;08:54:35;1.0564
27-02-2017;08:56:35;1.0564
27-02-2017;08:58:35;1.0567
27-02-2017;09:00:35;1.0564
27-02-2017;09:02:35;1.0567
27-02-2017;09:04:35;1.0575
27-02-2017;09:06:35;1.0564
27-02-2017;09:08:35;1.0567
27-02-2017;09:10:35;1.0577
27-02-2017;09:12:35;1.0564
27-02-2017;09:14:35;1.0575
27-02-2017;09:16:35;1.0575
27-02-2017;09:18:35;1.0564
27-02-2017;09:20:35;1.0567
27-02-2017;09:22:35;1.0564
27-02-2017;09:24:35;1.0567
27-02-2017;09:26:35;1.0575
27-02-2017;09:28:35;1.0577
27-02-2017;09:30:35;1.0575
27-02-2017;09:32:35;1.0577
27-02-2017;09:34:35;1.0564
27-02-2017;09:36:35;1.0567
27-02-2017;09:38:35;1.0567
27-02-2017;09:40:35;1.0577
27-02-2017;09:42:35;1.0575
27-02-2017;09:44:35;1.0564
27-02-2017;09:46:35;1.0575
